Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202507,19,061,2,4,Dubuque County                                              ,11,11,6634000,0,0,0,0,0,0,0,0,0,11,11,6634000,0,0,0,0,0,0,0,0,0
202507,19,063,2,4,Emmet County                                                ,0,0,0,0,0,0,0,0,0,1,5,417969,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,065,2,4,Fayette County                                              ,1,1,341703,0,0,0,0,0,0,0,0,0,1,1,341703,0,0,0,0,0,0,0,0,0
202507,19,067,2,4,Floyd County                                                ,4,4,300000,0,0,0,0,0,0,0,0,0,4,4,300000,0,0,0,0,0,0,0,0,0
202507,19,069,2,4,Franklin County                                             ,1,1,277500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,071,2,4,Fremont County                                              ,1,1,196000,0,0,0,0,0,0,0,0,0,1,1,196000,0,0,0,0,0,0,0,0,0
202507,19,073,2,4,Greene County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,075,2,4,Grundy County                                               ,2,2,801817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,077,2,4,Guthrie County                                              ,3,3,1772000,0,0,0,0,0,0,0,0,0,3,3,1772000,0,0,0,0,0,0,0,0,0
202507,19,079,2,4,Hamilton County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,081,2,4,Hancock County                                              ,1,1,350104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,083,2,4,Hardin County                                               ,2,2,641300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,085,2,4,Harrison County                                             ,1,1,353465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,087,2,4,Henry County                                                ,3,3,838058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,089,2,4,Howard County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,091,2,4,Humboldt County                                             ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,093,2,4,Ida County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,095,2,4,Iowa County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,097,2,4,Jackson County                                              ,2,2,591950,0,0,0,0,0,0,0,0,0,1,1,375950,0,0,0,0,0,0,0,0,0
202507,19,099,2,4,Jasper County                                               ,1,1,700000,0,0,0,0,0,0,0,0,0,1,1,700000,0,0,0,0,0,0,0,0,0
202507,19,101,2,4,Jefferson County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,103,2,4,Johnson County                                              ,50,50,19436554,4,8,2406315,0,0,0,3,53,6824962,39,39,15588265,4,8,2406315,0,0,0,2,44,5517459
202507,19,105,2,4,Jones County                                                ,2,2,903464,0,0,0,0,0,0,0,0,0,1,1,550000,0,0,0,0,0,0,0,0,0
202507,19,107,2,4,Keokuk County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,109,2,4,Kossuth County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,111,2,4,Lee County                                                  ,1,1,303238,0,0,0,0,0,0,1,5,990004,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,113,2,4,Linn County                                                 ,44,44,14717010,3,6,1018970,1,3,587358,1,31,4018556,31,31,11507466,1,2,352803,0,0,0,0,0,0
202507,19,115,2,4,Louisa County                                               ,1,1,341703,0,0,0,0,0,0,0,0,0,1,1,341703,0,0,0,0,0,0,0,0,0
202507,19,117,2,4,Lucas County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,119,2,4,Lyon County                                                 ,6,6,2013844,0,0,0,0,0,0,0,0,0,2,2,800000,0,0,0,0,0,0,0,0,0
202507,19,121,2,4,Madison County                                              ,8,8,3745000,0,0,0,1,3,750000,0,0,0,6,6,3370000,0,0,0,1,3,750000,0,0,0
202507,19,123,2,4,Mahaska County                                              ,0,0,0,0,0,0,0,0,0,1,42,5586634,0,0,0,0,0,0,0,0,0,1,42,5586634
202507,19,125,2,4,Marion County                                               ,11,11,4197388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,127,2,4,Marshall County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,129,2,4,Mills County                                                ,3,3,993644,2,4,900000,1,4,480000,0,0,0,1,1,400000,2,4,900000,1,4,480000,0,0,0
202507,19,131,2,4,Mitchell County                                             ,4,4,1148064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,133,2,4,Monona County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,135,2,4,Monroe County                                               ,2,2,468240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,137,2,4,Montgomery County                                           ,1,1,358333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,139,2,4,Muscatine County                                            ,5,5,1480741,5,10,1231462,1,3,825000,0,0,0,4,4,1127277,4,8,880000,1,3,825000,0,0,0
202507,19,141,2,4,O'Brien County                                              ,2,2,920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,143,2,4,Osceola County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,145,2,4,Page County                                                 ,2,2,607090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,147,2,4,Palo Alto County                                            ,1,1,239167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,149,2,4,Plymouth County                                             ,4,4,1997000,0,0,0,0,0,0,1,9,944196,3,3,1412000,0,0,0,0,0,0,0,0,0
202507,19,151,2,4,Pocahontas County                                           ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,153,2,4,Polk County                                                 ,185,185,66654844,1,2,300000,0,0,0,2,59,9126128,185,185,66654844,1,2,300000,0,0,0,2,59,9126128
202507,19,155,2,4,Pottawattamie County                                        ,11,11,3140928,1,2,367219,0,0,0,0,0,0,7,7,2162961,1,2,367219,0,0,0,0,0,0
202507,19,157,2,4,Poweshiek County                                            ,2,2,585129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,159,2,4,Ringgold County                                             ,1,1,267000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,161,2,4,Sac County                                                  ,1,1,362500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,163,2,4,Scott County                                                ,22,22,4817835,0,0,0,0,0,0,0,0,0,22,22,4817835,0,0,0,0,0,0,0,0,0
202507,19,165,2,4,Shelby County                                               ,1,1,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,167,2,4,Sioux County                                                ,24,24,8244129,0,0,0,0,0,0,1,5,500000,13,13,4645000,0,0,0,0,0,0,0,0,0
202507,19,169,2,4,Story County                                                ,9,9,3983700,0,0,0,0,0,0,1,8,962150,3,3,1951715,0,0,0,0,0,0,1,8,962150
202507,19,171,2,4,Tama County                                                 ,2,2,1400500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,173,2,4,Taylor County                                               ,2,2,453500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,175,2,4,Union County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,177,2,4,Van Buren County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,179,2,4,Wapello County                                              ,4,4,1054028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,181,2,4,Warren County                                               ,21,21,6476053,0,0,0,0,0,0,0,0,0,19,19,5934370,0,0,0,0,0,0,0,0,0
202507,19,183,2,4,Washington County                                           ,2,2,902831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,185,2,4,Wayne County                                                ,9,9,990647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,187,2,4,Webster County                                              ,4,4,594286,0,0,0,0,0,0,0,0,0,1,1,80000,0,0,0,0,0,0,0,0,0
202507,19,189,2,4,Winnebago County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,191,2,4,Winneshiek County                                           ,4,4,1767000,0,0,0,0,0,0,0,0,0,4,4,1767000,0,0,0,0,0,0,0,0,0
202507,19,193,2,4,Woodbury County                                             ,17,17,4046000,0,0,0,0,0,0,0,0,0,15,15,3891000,0,0,0,0,0,0,0,0,0
202507,19,195,2,4,Worth County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,19,197,2,4,Wright County                                               ,1,1,235000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,001,2,4,Allen County                                                ,2,2,175333,0,0,0,0,0,0,0,0,0,1,1,22000,0,0,0,0,0,0,0,0,0
202507,20,003,2,4,Anderson County                                             ,2,2,461890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,005,2,4,Atchison County                                             ,2,2,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,007,2,4,Barber County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,009,2,4,Barton County                                               ,1,1,490000,0,0,0,0,0,0,0,0,0,1,1,490000,0,0,0,0,0,0,0,0,0
202507,20,011,2,4,Bourbon County                                              ,1,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,013,2,4,Brown County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,015,2,4,Butler County                                               ,18,18,5527284,0,0,0,0,0,0,0,0,0,14,14,4318400,0,0,0,0,0,0,0,0,0
202507,20,017,2,4,Chase County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,019,2,4,Chautauqua County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,021,2,4,Cherokee County                                             ,1,1,85000,0,0,0,0,0,0,0,0,0,1,1,85000,0,0,0,0,0,0,0,0,0
202507,20,023,2,4,Cheyenne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,025,2,4,Clark County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,027,2,4,Clay County                                                 ,3,3,669193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,029,2,4,Cloud County                                                ,1,1,207500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,031,2,4,Coffey County                                               ,4,4,830650,0,0,0,0,0,0,0,0,0,3,3,510000,0,0,0,0,0,0,0,0,0
202507,20,033,2,4,Comanche County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,035,2,4,Cowley County                                               ,3,3,833360,1,2,255000,0,0,0,0,0,0,1,1,550000,1,2,255000,0,0,0,0,0,0
202507,20,037,2,4,Crawford County                                             ,6,6,1317217,0,0,0,0,0,0,0,0,0,4,4,670000,0,0,0,0,0,0,0,0,0
202507,20,039,2,4,Decatur County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,041,2,4,Dickinson County                                            ,5,5,564377,0,0,0,0,0,0,0,0,0,4,4,300000,0,0,0,0,0,0,0,0,0
202507,20,043,2,4,Doniphan County                                             ,1,1,353464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,045,2,4,Douglas County                                              ,18,18,6642720,0,0,0,0,0,0,1,5,656349,5,5,2588636,0,0,0,0,0,0,0,0,0
202507,20,047,2,4,Edwards County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,051,2,4,Ellis County                                                ,1,1,341703,1,2,200000,0,0,0,2,48,9342646,1,1,341703,1,2,200000,0,0,0,2,48,9342646
202507,20,053,2,4,Ellsworth County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,055,2,4,Finney County                                               ,3,3,673629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,057,2,4,Ford County                                                 ,9,9,2598500,0,0,0,0,0,0,0,0,0,9,9,2598500,0,0,0,0,0,0,0,0,0
202507,20,059,2,4,Franklin County                                             ,9,9,2459444,0,0,0,1,3,589500,0,0,0,5,5,1219000,0,0,0,0,0,0,0,0,0
202507,20,061,2,4,Geary County                                                ,13,13,3591339,0,0,0,0,0,0,0,0,0,9,9,2503689,0,0,0,0,0,0,0,0,0
202507,20,063,2,4,Gove County                                                 ,1,1,280000,0,0,0,0,0,0,0,0,0,1,1,280000,0,0,0,0,0,0,0,0,0
202507,20,065,2,4,Graham County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,067,2,4,Grant County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,069,2,4,Gray County                                                 ,1,1,316781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,071,2,4,Greeley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,073,2,4,Greenwood County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,075,2,4,Hamilton County                                             ,1,1,320650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,077,2,4,Harper County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,079,2,4,Harvey County                                               ,4,4,1643987,2,4,1050000,0,0,0,0,0,0,2,2,966000,2,4,1050000,0,0,0,0,0,0
202507,20,081,2,4,Haskell County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,083,2,4,Hodgeman County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,085,2,4,Jackson County                                              ,2,2,198199,0,0,0,0,0,0,0,0,0,2,2,198199,0,0,0,0,0,0,0,0,0
202507,20,087,2,4,Jefferson County                                            ,5,5,791500,0,0,0,0,0,0,0,0,0,3,3,459000,0,0,0,0,0,0,0,0,0
202507,20,089,2,4,Jewell County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,091,2,4,Johnson County                                              ,171,171,77091581,0,0,0,0,0,0,1,6,939134,168,168,75934787,0,0,0,0,0,0,0,0,0
202507,20,093,2,4,Kearny County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,095,2,4,Kingman County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,097,2,4,Kiowa County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,099,2,4,Labette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,101,2,4,Lane County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,103,2,4,Leavenworth County                                          ,18,18,4252840,0,0,0,0,0,0,0,0,0,18,18,4252840,0,0,0,0,0,0,0,0,0
202507,20,105,2,4,Lincoln County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,107,2,4,Linn County                                                 ,10,10,1566761,0,0,0,0,0,0,0,0,0,3,3,425000,0,0,0,0,0,0,0,0,0
202507,20,109,2,4,Logan County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,111,2,4,Lyon County                                                 ,4,4,728201,1,2,197250,0,0,0,0,0,0,0,0,0,1,2,197250,0,0,0,0,0,0
202507,20,113,2,4,McPherson County                                            ,8,8,1449797,1,2,319375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,115,2,4,Marion County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,117,2,4,Marshall County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,119,2,4,Meade County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,121,2,4,Miami County                                                ,9,9,3461985,0,0,0,0,0,0,0,0,0,7,7,3434353,0,0,0,0,0,0,0,0,0
202507,20,123,2,4,Mitchell County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,125,2,4,Montgomery County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,127,2,4,Morris County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,129,2,4,Morton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,131,2,4,Nemaha County                                               ,2,2,729351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,20,133,2,4,Neosho County                                               ,1,1,248000,0,0,0,0,0,0,0,0,0,1,1,248000,0,0,0,0,0,0,0,0,0
202507,20,135,2,4,Ness County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
